# PC Partitioning in PC/POPE/CDL-2 System Outer Leaflet
# 1st Col = Rho	 2nd Col = Z	 3rd Col = % Change
1.220568454722357288e+01 6.905082233507962020e-01 4.090793545980376145e+00
1.221602664298313989e+01 2.146052202561091971e+00 4.619730005374206527e+00
1.221955390261019758e+01 3.685111858672021068e+00 4.272235952824725125e+00
1.222193185912641411e+01 5.207416024083848960e+00 4.160280123168968558e+00
1.222986115109269889e+01 6.664830688378457602e+00 4.266358549051561866e+00
1.223189777879178486e+01 8.124774118559104252e+00 3.834270610946654667e+00
1.222793793307096699e+01 9.572971122129624533e+00 4.815528295815869164e+00
1.221904424541944501e+01 1.106284692567368388e+01 4.797793949395696700e+00
1.220852257707655220e+01 1.256519178652817104e+01 4.181469359014862164e+00
1.220008258761776254e+01 1.402159376125032075e+01 3.117201010597885347e+00
1.223711374921418127e+01 1.541501978507331572e+01 0.000000000000000000e+00
1.239593605499169726e+01 1.667749188575804808e+01 -2.447990316879500305e+00
1.272269912864528507e+01 1.784391146335200418e+01 -3.362269888888258063e+00
1.320508762356339183e+01 1.890677914551620020e+01 -3.809751552833424260e+00
1.380807322981327800e+01 1.984855214100141652e+01 -5.013873486911033517e+00
1.450159011302522671e+01 2.066828070912993454e+01 -6.751203857713946377e+00
1.523746077425460044e+01 2.133556455350693781e+01 -6.610599484622470712e+00
1.600333523796884450e+01 2.187012985963298561e+01 -6.935906892906116283e+00
1.679153024308227060e+01 2.229469278031282187e+01 -6.400206662365619081e+00
1.757204688882148602e+01 2.260165931140164375e+01 -6.225216115094380775e+00
1.838253265314868301e+01 2.281224185767552726e+01 -6.323813730884114470e+00
1.917984847375612034e+01 2.293960313813945717e+01 -5.913913823142552317e+00
1.992363734710100687e+01 2.294382863013647267e+01 -4.641115752227437774e+00
2.063784059902119949e+01 2.288124552967693148e+01 -2.839570619449864886e+00
2.136712807052784058e+01 2.287055209510661768e+01 0.000000000000000000e+00
2.210454855848399447e+01 2.285295461661108618e+01 0.000000000000000000e+00
2.282185418622880491e+01 2.284798865252904321e+01 0.000000000000000000e+00
2.353848768153940441e+01 2.284086565135316249e+01 0.000000000000000000e+00
2.422939698575933676e+01 2.283936566715944849e+01 0.000000000000000000e+00
2.487225983482219149e+01 2.283824442039860259e+01 0.000000000000000000e+00
2.550558582588557499e+01 2.283917485433216754e+01 0.000000000000000000e+00
2.612174028997581132e+01 2.284023743735266265e+01 0.000000000000000000e+00
2.672712683930993904e+01 2.283834671179829456e+01 0.000000000000000000e+00
2.737601010674168123e+01 2.284448583046341241e+01 0.000000000000000000e+00
2.806693486670181770e+01 2.284687369894979625e+01 0.000000000000000000e+00
2.881321604023660043e+01 2.284718065706523404e+01 0.000000000000000000e+00
2.964969990308844672e+01 2.284547161071212074e+01 0.000000000000000000e+00
3.057471239807296826e+01 2.283676825098356744e+01 2.126795052794565599e+00
3.172489707160176664e+01 2.283987611399972906e+01 0.000000000000000000e+00
3.324882610925465087e+01 2.284256356885991934e+01 0.000000000000000000e+00
3.614848907616375584e+01 2.283420947264164980e+01 0.000000000000000000e+00
