# PC/CDL-2 System Outer Leaflet Force Data
#  1st Col = Rho	 2nd Col = Z	 3rd Col = Force
1.250000000000000000e+01 5.000000000000000000e-01 9.194702927320370645e-01
1.250000000000000000e+01 1.500000000000000000e+00 9.470800733947175587e-01
1.250000000000000000e+01 2.500000000000000000e+00 9.692097071276642994e-01
1.250000000000000000e+01 3.500000000000000000e+00 2.650274980243630285e+00
1.250000000000000000e+01 4.500000000000000000e+00 8.439162589849750873e+00
1.250000000000000000e+01 5.500000000000000000e+00 1.284494162844557419e+00
1.250000000000000000e+01 6.500000000000000000e+00 9.530116142706954729e-01
1.250000000000000000e+01 7.500000000000000000e+00 9.461763836044758680e-01
1.250000000000000000e+01 8.500000000000000000e+00 9.496616960860537748e-01
1.250000000000000000e+01 9.500000000000000000e+00 1.612359551520992085e+00
1.250000000000000000e+01 1.050000000000000000e+01 4.357400777434457417e+00
1.250000000000000000e+01 1.150000000000000000e+01 6.139954449189959362e+00
1.250000000000000000e+01 1.250000000000000000e+01 1.363463363138024631e+00
1.250000000000000000e+01 1.350000000000000000e+01 2.872215926109147777e+00
1.250000000000000000e+01 1.450000000000000000e+01 2.142521593518759371e+00
1.251666049474158271e+01 1.549962971192544714e+01 3.133438251014702303e+00
1.264950066619068814e+01 1.649001998096295907e+01 5.669974131872232981e+00
1.291282290263946742e+01 1.745396022597114083e+01 1.296731058151885163e+00
1.330195285101178015e+01 1.837433910416999794e+01 2.112009529505397776e+00
1.380998288817741226e+01 1.923481855046276578e+01 1.274710685565333179e+00
1.442789474131966898e+01 2.002012380187849772e+01 1.283763719701539907e+00
1.514471957540785674e+01 2.071631454685379836e+01 1.809237327128238926e+00
1.594773270598895110e+01 2.131103238605922456e+01 3.508938397019757405e-01
1.682267948086291653e+01 2.179372021198035725e+01 1.444821627925077845e+00
1.775402832091304006e+01 2.215580961294662288e+01 2.858142333568594928e+00
1.872524642824819097e+01 2.239087297491344941e+01 3.128914734624500316e+00
1.971909326743600133e+01 2.249473758096974407e+01 1.412862417807354776e+00
2.071902754903827670e+01 2.250000000000000000e+01 1.288932832888487701e+00
2.171902754903827670e+01 2.250000000000000000e+01 8.288123671787448465e-01
2.271902754903827670e+01 2.250000000000000000e+01 1.375819959727325292e+00
2.371902754903827670e+01 2.250000000000000000e+01 2.198256899825538291e+00
2.471902754903827670e+01 2.250000000000000000e+01 5.453105092218051286e-01
2.571902754903827670e+01 2.250000000000000000e+01 5.233533008137205567e-01
2.671902754903827670e+01 2.250000000000000000e+01 6.384531928885868179e-01
2.771902754903827670e+01 2.250000000000000000e+01 2.874559735233662927e+00
2.871902754903827670e+01 2.250000000000000000e+01 2.682157830062118276e+00
2.971902754903827670e+01 2.250000000000000000e+01 2.057187696147066980e+00
3.071902754903827670e+01 2.250000000000000000e+01 1.688691998505035041e+00
3.171902754903827670e+01 2.250000000000000000e+01 5.331700988939529484e-01
3.271902754903827315e+01 2.250000000000000000e+01 5.244038669287733878e-01
3.371902754903827315e+01 2.250000000000000000e+01 5.266517347452509545e-01
3.471902754903827315e+01 2.250000000000000000e+01 5.430290857380632996e-01
3.571902754903827315e+01 2.250000000000000000e+01 5.171924405148902171e-01
3.671902754903827315e+01 2.250000000000000000e+01 5.145667522932714233e-01
3.771902754903827315e+01 2.250000000000000000e+01 5.740330601369089125e-01
