# PC/POPE/CDL-2 System Inner Leaflet Force Data
#  1st Col = Rho	 2nd Col = Z	 3rd Col = Force
7.500000000000000000e+00 5.000000000000000000e-01 6.035489108418594206e+00
7.500000000000000000e+00 1.500000000000000000e+00 1.141934540204103232e+00
7.500000000000000000e+00 2.500000000000000000e+00 2.650898844431454071e-01
7.500000000000000000e+00 3.500000000000000000e+00 2.622604347340092290e-01
7.500000000000000000e+00 4.500000000000000000e+00 2.575721351134763748e-01
7.500000000000000000e+00 5.500000000000000000e+00 2.519143173261257362e-01
7.500000000000000000e+00 6.500000000000000000e+00 2.629084350365538114e-01
7.500000000000000000e+00 7.500000000000000000e+00 2.566432622563092347e-01
7.500000000000000000e+00 8.500000000000000000e+00 2.513267037890338229e-01
7.500000000000000000e+00 9.500000000000000000e+00 2.504176621879938280e-01
7.500000000000000000e+00 1.050000000000000000e+01 2.461228881760926246e-01
7.500000000000000000e+00 1.150000000000000000e+01 2.634183223361493686e-01
7.500000000000000000e+00 1.250000000000000000e+01 2.881278019394876155e-01
7.500000000000000000e+00 1.350000000000000000e+01 3.703234796851511135e-01
7.500000000000000000e+00 1.450000000000000000e+01 4.253270116067476292e-01
7.509998666737775608e+00 1.549986667733292656e+01 4.785949738157599942e-01
7.589892051826671704e+00 1.649640259111149021e+01 5.288128276034937958e-01
7.749167776984479339e+00 1.748336663493826393e+01 6.055315682008477474e-01
7.986807021115363447e+00 1.845444560705142223e+01 6.906777513021621351e-01
8.301289704025814231e+00 1.940342791593862515e+01 2.048297362099299690e+00
8.690604209750457443e+00 2.032424331332499534e+01 2.488593534615981540e+00
9.152260254029377151e+00 2.121100172304671005e+01 3.622311063534475739e+00
9.683304813629021623e+00 2.205803091743794297e+01 3.582919052597108411e+00
1.028034101561340030e+01 2.285991280023085892e+01 2.352946446583255025e+00
1.093954986573868560e+01 2.361151806388189200e+01 3.205068838952085830e+00
1.165671467698364694e+01 2.430803899963574111e+01 4.132026956332818024e+00
1.242724804195671418e+01 2.494502025045457572e+01 1.931498527942311805e+00
1.324622117664825183e+01 2.551838731009870642e+01 1.092175042615763259e+00
1.410839544782825072e+01 2.602447258606184377e+01 1.137780368719674362e+00
1.500825588242158659e+01 2.646003885964708502e+01 2.198192044987822946e+00
1.594004644451529806e+01 2.682229999311923763e+01 4.253105693483425043e+00
1.689780685434534035e+01 2.710893875147831622e+01 1.142582292728787419e+00
1.787541071374698731e+01 2.731812162485575257e+01 1.055473611707294257e+00
1.886660469419612696e+01 2.744851055672049966e+01 1.016708671948660658e+00
1.986504853677165627e+01 2.749927150287457778e+01 6.499254587897229207e+00
2.086504591506379214e+01 2.750000000000000000e+01 1.877181841425777264e+00
2.186504591506379214e+01 2.750000000000000000e+01 2.130759543741992168e+00
2.286504591506379214e+01 2.750000000000000000e+01 2.603243189190982410e+00
2.386504591506379214e+01 2.750000000000000000e+01 9.593997058278893597e-01
2.486504591506379214e+01 2.750000000000000000e+01 9.830408378497554889e-01
2.586504591506379214e+01 2.750000000000000000e+01 1.664091316322092284e+00
2.686504591506379214e+01 2.750000000000000000e+01 2.912791957372210749e+00
2.786504591506379214e+01 2.750000000000000000e+01 1.917674332356505751e+00
2.886504591506379214e+01 2.750000000000000000e+01 1.453096810932386740e+00
2.986504591506379214e+01 2.750000000000000000e+01 2.056443536241638004e+00
3.086504591506379214e+01 2.750000000000000000e+01 2.326116607894203270e+00
3.186504591506379214e+01 2.750000000000000000e+01 1.656847931936865415e+00
3.286504591506378858e+01 2.750000000000000000e+01 1.161369575581712166e+00
3.386504591506378858e+01 2.750000000000000000e+01 7.173167304415997148e-01
3.486504591506378858e+01 2.750000000000000000e+01 6.979912891857246171e-01
3.586504591506378858e+01 2.750000000000000000e+01 7.065498893892347976e-01
3.686504591506378858e+01 2.750000000000000000e+01 7.538343023893334660e-01
3.786504591506378858e+01 2.750000000000000000e+01 7.845628044983031790e-01
