# cdl2 % Change in outer leaflet for pc junc
#  1st Col = Time (us)	 2nd Col = % Change
0.000000000000000000e+00 3.367559001481439940e-01
8.077544426494346220e-04 3.459353072009362373e-01
1.615508885298869244e-03 3.641957692048773954e-01
2.423263327948304083e-03 3.751547612572304624e-01
3.231017770597738488e-03 3.873972591126501053e-01
4.038772213247172893e-03 3.956401113777204825e-01
4.846526655896608166e-03 4.071560063048969558e-01
5.654281098546042571e-03 4.189621251611896358e-01
6.462035541195476976e-03 4.299842349324383695e-01
7.269789983844911381e-03 4.357527070243291112e-01
8.077544426494345786e-03 4.459499315497426619e-01
8.885298869143781059e-03 4.542249297845555311e-01
9.693053311793216331e-03 4.653811403291853166e-01
1.050080775444264987e-02 4.767878163611727338e-01
1.130856219709208514e-02 4.781629648340735006e-01
1.211631663974151868e-02 4.825222678045562041e-01
1.292407108239095395e-02 4.813683506852755034e-01
1.373182552504038922e-02 4.803146863777281728e-01
1.453957996768982276e-02 4.830013137210940610e-01
1.534733441033925803e-02 4.841787406925707749e-01
1.615508885298869157e-02 4.871540013088181964e-01
1.696284329563812684e-02 4.883235468487324704e-01
1.777059773828756212e-02 4.891861572447907536e-01
1.857835218093699739e-02 4.917014149820860269e-01
1.938610662358643266e-02 4.930542304363277895e-01
2.019386106623586447e-02 4.975547814230575350e-01
2.100161550888529974e-02 4.996614683446958805e-01
2.180936995153473501e-02 4.971108459385342182e-01
2.261712439418417028e-02 4.980121335371882063e-01
2.342487883683360556e-02 5.065382800794053786e-01
2.423263327948303736e-02 5.117331161080181934e-01
2.504038772213247263e-02 5.178296416162946336e-01
2.584814216478190790e-02 5.215610063278445230e-01
2.665589660743134318e-02 5.234692512297649536e-01
2.746365105008077845e-02 5.260178270859576788e-01
2.827140549273021025e-02 5.352852826959489940e-01
2.907915993537964552e-02 5.382550925332137970e-01
2.988691437802908080e-02 5.364621215563015744e-01
3.069466882067851607e-02 5.468680495920434925e-01
3.150242326332795134e-02 5.525782446490441480e-01
3.231017770597738314e-02 5.556162811505260812e-01
3.311793214862682189e-02 5.625403715699136553e-01
3.392568659127625369e-02 5.716484504199490502e-01
3.473344103392568549e-02 5.805771224458809998e-01
3.554119547657512423e-02 5.977735397046800569e-01
3.634894991922455604e-02 6.130158751979379872e-01
3.715670436187399478e-02 6.269599859191024027e-01
3.796445880452342658e-02 6.392340355291199483e-01
3.877221324717286532e-02 6.493343469448047411e-01
3.957996768982229713e-02 6.609457909921708785e-01
4.038772213247172893e-02 6.711216172501704991e-01
4.119547657512116767e-02 6.863693525511095350e-01
4.200323101777059948e-02 6.981996375902543850e-01
4.281098546042003822e-02 7.159737202554793400e-01
4.361873990306947002e-02 7.262556275993438115e-01
4.442649434571890182e-02 7.462110340570968781e-01
4.523424878836834057e-02 7.602629639788109905e-01
4.604200323101777237e-02 7.685073263761882378e-01
4.684975767366721111e-02 7.746098161763755874e-01
4.765751211631664291e-02 7.829590195178719458e-01
4.846526655896607472e-02 7.877924078876716862e-01
4.927302100161551346e-02 7.940139329712280203e-01
5.008077544426494526e-02 8.023615662244859559e-01
5.088852988691438400e-02 8.076882403933351995e-01
5.169628432956381581e-02 8.192680917320878109e-01
5.250403877221324761e-02 8.312355597090866910e-01
5.331179321486268635e-02 8.449577638026286586e-01
5.411954765751211816e-02 8.551773545612419980e-01
5.492730210016155690e-02 8.666079844377684305e-01
5.573505654281098870e-02 8.723287633144668485e-01
5.654281098546042050e-02 8.827869882647637612e-01
5.735056542810985925e-02 8.946193878180470627e-01
5.815831987075929105e-02 9.025743885521816390e-01
5.896607431340872979e-02 9.083698125307588800e-01
5.977382875605816159e-02 9.200140391596611789e-01
6.058158319870759340e-02 9.252844572053235961e-01
6.138933764135703214e-02 9.314477206261375652e-01
6.219709208400646394e-02 9.370091853121065295e-01
6.300484652665590268e-02 9.389867701835330482e-01
6.381260096930534143e-02 9.327296206870214768e-01
6.462035541195476629e-02 9.245719810430084173e-01
6.542810985460420503e-02 9.268709931368831478e-01
6.623586429725364377e-02 9.256498658588855344e-01
6.704361873990306864e-02 9.265649703726086539e-01
6.785137318255250738e-02 9.233118355150458090e-01
6.865912762520194612e-02 9.221869551832508893e-01
6.946688206785137099e-02 9.246530770244401065e-01
7.027463651050080973e-02 9.295337515458848010e-01
7.108239095315024847e-02 9.252238840266139297e-01
7.189014539579968721e-02 9.229240851130594558e-01
7.269789983844911208e-02 9.272622532914279736e-01
7.350565428109855082e-02 9.306678377053478890e-01
7.431340872374798956e-02 9.321977382348914931e-01
7.512116316639741442e-02 9.258956917632010786e-01
7.592891760904685317e-02 9.159890929910515789e-01
7.673667205169629191e-02 9.050493508919791319e-01
7.754442649434573065e-02 8.979280781319305405e-01
7.835218093699515551e-02 8.949511593912440333e-01
7.915993537964459426e-02 8.877810483299797273e-01
7.996768982229403300e-02 8.799165288666394025e-01
8.077544426494345786e-02 8.742078394805039565e-01
8.158319870759289660e-02 8.671720204040824775e-01
8.239095315024233535e-02 8.562219386785285824e-01
8.319870759289176021e-02 8.472142529932101818e-01
8.400646203554119895e-02 8.439973235484208303e-01
8.481421647819063769e-02 8.317363981403205209e-01
8.562197092084007644e-02 8.321202108800629382e-01
8.642972536348950130e-02 8.292890465832462032e-01
8.723747980613894004e-02 8.256768507099115917e-01
8.804523424878837878e-02 8.267214019283375404e-01
8.885298869143780365e-02 8.263993843231376424e-01
8.966074313408724239e-02 8.261345586202976099e-01
9.046849757673668113e-02 8.216846579011539697e-01
9.127625201938610600e-02 8.217578383260111252e-01
9.208400646203554474e-02 8.200870539211061461e-01
9.289176090468498348e-02 8.118861282398976975e-01
9.369951534733442222e-02 8.075360506144028117e-01
9.450726978998384709e-02 8.077442011700395330e-01
9.531502423263328583e-02 8.045044924472425363e-01
9.612277867528272457e-02 8.143659407251896409e-01
9.693053311793214943e-02 8.152440752786297429e-01
9.773828756058158818e-02 8.134056505605802290e-01
9.854604200323102692e-02 8.129091742667620135e-01
9.935379644588045178e-02 8.171667685038744855e-01
1.001615508885298905e-01 8.213656593946883078e-01
1.009693053311793293e-01 8.267882719337309450e-01
1.017770597738287680e-01 8.248555921707624305e-01
1.025848142164781929e-01 8.257880937472785732e-01
1.033925686591276316e-01 8.297178195802756839e-01
1.042003231017770704e-01 8.405926374834769010e-01
1.050080775444264952e-01 8.521702010543193984e-01
1.058158319870759340e-01 8.564242315720437260e-01
1.066235864297253727e-01 8.634648488397561605e-01
1.074313408723748114e-01 8.658837123282112636e-01
1.082390953150242363e-01 8.711166747583669601e-01
1.090468497576736751e-01 8.744903970534930737e-01
1.098546042003231138e-01 8.760066379389223057e-01
1.106623586429725387e-01 8.774553060680567729e-01
1.114701130856219774e-01 8.776629509307276589e-01
1.122778675282714161e-01 8.848440281627600879e-01
1.130856219709208410e-01 8.801177076486343953e-01
1.138933764135702797e-01 8.837368803529964678e-01
1.147011308562197185e-01 8.812593391400200815e-01
1.155088852988691572e-01 8.874277113123921756e-01
1.163166397415185821e-01 8.901838026656332392e-01
1.171243941841680208e-01 9.000499333119421630e-01
1.179321486268174596e-01 9.051974579131094600e-01
1.187399030694668844e-01 9.046839411620463123e-01
1.195476575121163232e-01 9.078557272313529936e-01
1.203554119547657619e-01 9.154148385726093018e-01
1.211631663974151868e-01 9.291082721672460076e-01
1.219709208400646255e-01 9.338804936125343348e-01
1.227786752827140643e-01 9.419022946156019316e-01
1.235864297253635030e-01 9.478540542774666067e-01
1.243941841680129279e-01 9.478540945639206683e-01
1.252019386106623666e-01 9.499928278621641020e-01
1.260096930533118054e-01 9.451756645433493365e-01
1.268174474959612441e-01 9.473118064333025945e-01
1.276252019386106829e-01 9.514202098337056768e-01
1.284329563812600938e-01 9.416040557243149367e-01
1.292407108239095326e-01 9.454695805524443442e-01
1.300484652665589713e-01 9.416640356750268781e-01
1.308562197092084101e-01 9.426433796787601072e-01
1.316639741518578488e-01 9.370372758330139940e-01
1.324717285945072875e-01 9.363948664652458342e-01
1.332794830371567263e-01 9.420205110139164839e-01
1.340872374798061373e-01 9.418488633909455343e-01
1.348949919224555760e-01 9.387071659226176035e-01
1.357027463651050148e-01 9.328301754429545456e-01
1.365105008077544535e-01 9.224839026313899071e-01
1.373182552504038922e-01 9.178207328455870728e-01
1.381260096930533310e-01 9.172717689861781265e-01
1.389337641357027420e-01 9.129432464712219364e-01
1.397415185783521807e-01 9.055641288687292789e-01
1.405492730210016195e-01 9.016836804229217961e-01
1.413570274636510582e-01 8.986907187079831161e-01
1.421647819063004969e-01 8.984444198869598885e-01
1.429725363489499357e-01 9.007079205866623806e-01
1.437802907915993744e-01 9.007661673239636402e-01
1.445880452342487854e-01 8.933848626071876353e-01
1.453957996768982242e-01 8.925675608939821482e-01
1.462035541195476629e-01 8.918973408542925085e-01
1.470113085621971016e-01 8.947656466967012223e-01
1.478190630048465404e-01 8.944070180505023782e-01
1.486268174474959791e-01 8.974532660349169300e-01
1.494345718901454179e-01 8.987533103699004711e-01
1.502423263327948288e-01 8.955454506144316928e-01
1.510500807754442676e-01 8.905972543756938142e-01
1.518578352180937063e-01 8.871736140800985382e-01
1.526655896607431451e-01 8.838248011563218931e-01
1.534733441033925838e-01 8.845472624442048959e-01
1.542810985460420226e-01 8.824859142427076142e-01
1.550888529886914613e-01 8.816471557213172439e-01
1.558966074313408723e-01 8.836313164679578946e-01
1.567043618739903110e-01 8.887211199724968091e-01
1.575121163166397498e-01 8.931758903015035722e-01
1.583198707592891885e-01 8.957531975682553327e-01
1.591276252019386273e-01 8.984458326166563369e-01
1.599353796445880660e-01 9.019938382179414349e-01
1.607431340872374770e-01 9.064706173003688194e-01
1.615508885298869157e-01 8.994296737014783050e-01
1.623586429725363545e-01 8.983084109569744458e-01
1.631663974151857932e-01 8.958261674420082699e-01
1.639741518578352319e-01 8.961036970686524494e-01
1.647819063004846707e-01 9.000026876820329536e-01
1.655896607431341094e-01 9.053167099589497502e-01
1.663974151857835204e-01 9.097113256959246108e-01
1.672051696284329592e-01 9.120063437597427658e-01
1.680129240710823979e-01 9.146271800888745585e-01
1.688206785137318366e-01 9.235047790715291693e-01
1.696284329563812754e-01 9.204214915001676101e-01
1.704361873990307141e-01 9.264968270472956346e-01
1.712439418416801529e-01 9.277716742880646184e-01
1.720516962843295639e-01 9.373631180950273700e-01
1.728594507269790026e-01 9.418084465530746074e-01
1.736672051696284413e-01 9.437959509539641800e-01
1.744749596122778801e-01 9.452166840657292290e-01
1.752827140549273188e-01 9.527112333099659880e-01
1.760904684975767576e-01 9.558901732634843551e-01
1.768982229402261686e-01 9.630923730960428975e-01
1.777059773828756073e-01 9.708118994228643883e-01
1.785137318255250460e-01 9.738637540557008032e-01
1.793214862681744848e-01 9.823988899716741274e-01
1.801292407108239235e-01 9.930867982719400189e-01
1.809369951534733623e-01 9.953874296409653821e-01
1.817447495961228010e-01 9.980953944524046939e-01
1.825525040387722120e-01 1.009191659087069981e+00
1.833602584814216507e-01 1.016621140839632398e+00
1.841680129240710895e-01 1.021070115900990505e+00
