# PC Partitioning in PC/CDL-2 System Outer Leaflet
# 1st Col = Rho	 2nd Col = Z	 3rd Col = % Change
1.218713859412771683e+01 7.780444662019054824e-01 3.200462992563635201e+00
1.219014219818580713e+01 2.292114227506159008e+00 3.703224072546842827e+00
1.220444436435967361e+01 3.804543226050538518e+00 3.680884158478643364e+00
1.220144699638433039e+01 5.325123227925011804e+00 3.726427622557386687e+00
1.218896847083459178e+01 6.810256721490707044e+00 3.573614876719608535e+00
1.218806819341352465e+01 8.329180992117549920e+00 3.045552040485370870e+00
1.219474670304569841e+01 9.837229860053659181e+00 3.402429461005513467e+00
1.220129381423312509e+01 1.132875830349554569e+01 3.212857757650497970e+00
1.218388707026752016e+01 1.286531306620714155e+01 2.833090772526272172e+00
1.218508351399167999e+01 1.437994490842286055e+01 0.000000000000000000e+00
1.227686468143547138e+01 1.575848309177655082e+01 0.000000000000000000e+00
1.249907268184574249e+01 1.706471285876092736e+01 -2.320238604212505606e+00
1.289892926583730848e+01 1.827562941476426772e+01 -2.952404639607968839e+00
1.343285987263733894e+01 1.932421776543685255e+01 -3.963722379942267171e+00
1.409283827655405830e+01 2.024334802673888234e+01 -4.233741964700293181e+00
1.483861582037671134e+01 2.102911345162688406e+01 -4.488410605819259658e+00
1.562385872147085486e+01 2.167850018007801083e+01 -4.372781315057269858e+00
1.642166470292288238e+01 2.218091912928649023e+01 -4.546979073264241222e+00
1.720889590559536941e+01 2.254012899266155401e+01 -4.673860522013401742e+00
1.802350963969088227e+01 2.281423012810750706e+01 -4.741515677716190424e+00
1.884696187085114971e+01 2.298242791153487374e+01 -4.482869138620901417e+00
1.964900922519747795e+01 2.305253617570031111e+01 -3.344463948328191272e+00
2.045956931338053408e+01 2.291176397396418452e+01 -1.684907845939871418e+00
2.123892297197321000e+01 2.290689151292738046e+01 0.000000000000000000e+00
2.198347570000261086e+01 2.289312193465580947e+01 0.000000000000000000e+00
2.273482413148556702e+01 2.287882882300669607e+01 0.000000000000000000e+00
2.346774565351691777e+01 2.287805400474839956e+01 0.000000000000000000e+00
2.418285318324117128e+01 2.287200311905777639e+01 0.000000000000000000e+00
2.485741330320691844e+01 2.287680718954995029e+01 0.000000000000000000e+00
2.549612183082273020e+01 2.287770711297826765e+01 0.000000000000000000e+00
2.614218846701502841e+01 2.287788077984185264e+01 0.000000000000000000e+00
2.677999669668303895e+01 2.287390597148002769e+01 0.000000000000000000e+00
2.743571053816831196e+01 2.286669426019586382e+01 0.000000000000000000e+00
2.817019790730424944e+01 2.286719252296629534e+01 0.000000000000000000e+00
2.893860111457003015e+01 2.286191089897874207e+01 0.000000000000000000e+00
2.977935594461028046e+01 2.286924542398852367e+01 0.000000000000000000e+00
3.080338985160399901e+01 2.287397369575128891e+01 0.000000000000000000e+00
3.203900286868650227e+01 2.287839694628623022e+01 0.000000000000000000e+00
3.362731077218522557e+01 2.288140896711366068e+01 1.506160392543627324e+00
3.647090433688264710e+01 2.287993245499919936e+01 0.000000000000000000e+00
