# PC/POPE System Outer Leaflet Force Data
#  1st Col = Rho	 2nd Col = Z	 3rd Col = Force
1.250000000000000000e+01 5.000000000000000000e-01 1.162132396283051400e-01
1.250000000000000000e+01 1.500000000000000000e+00 1.148269876082795987e-01
1.250000000000000000e+01 2.500000000000000000e+00 1.122532143767784596e-01
1.250000000000000000e+01 3.500000000000000000e+00 1.074769503106372676e-01
1.250000000000000000e+01 4.500000000000000000e+00 1.144769600424848099e-01
1.250000000000000000e+01 5.500000000000000000e+00 1.170233949438083121e-01
1.250000000000000000e+01 6.500000000000000000e+00 1.125077324286968133e-01
1.250000000000000000e+01 7.500000000000000000e+00 1.102499981061004636e-01
1.250000000000000000e+01 8.500000000000000000e+00 1.132206029959689497e-01
1.250000000000000000e+01 9.500000000000000000e+00 1.098776805218941721e-01
1.250000000000000000e+01 1.050000000000000000e+01 1.017288826101456906e-01
1.250000000000000000e+01 1.150000000000000000e+01 9.776290523134723021e-02
1.250000000000000000e+01 1.250000000000000000e+01 8.541943788181061148e-02
1.250000000000000000e+01 1.350000000000000000e+01 8.254201207220134007e-02
1.250000000000000000e+01 1.450000000000000000e+01 8.534689600237956031e-02
1.251666049474158271e+01 1.549962971192544714e+01 1.424490741742795996e-01
1.264950066619068814e+01 1.649001998096295907e+01 1.400218234455762045e-01
1.291282290263946742e+01 1.745396022597114083e+01 1.284319140075531607e-01
1.330195285101178015e+01 1.837433910416999794e+01 1.148182415040199800e-01
1.380998288817741226e+01 1.923481855046276578e+01 9.812328657171198731e-02
1.442789474131966898e+01 2.002012380187849772e+01 9.615379777488862467e-02
1.514471957540785674e+01 2.071631454685379836e+01 1.002495242850306861e-01
1.594773270598895110e+01 2.131103238605922456e+01 1.057763655425836141e-01
1.682267948086291653e+01 2.179372021198035725e+01 1.137652702845285690e-01
1.775402832091304006e+01 2.215580961294662288e+01 1.333340352571473764e-01
1.872524642824819097e+01 2.239087297491344941e+01 1.547261778263462340e-01
1.971909326743600133e+01 2.249473758096974407e+01 1.347603222732285111e-01
2.071902754903827670e+01 2.250000000000000000e+01 9.628612645973536055e-02
2.171902754903827670e+01 2.250000000000000000e+01 9.375855212412843864e-02
2.271902754903827670e+01 2.250000000000000000e+01 9.399794093315577692e-02
2.371902754903827670e+01 2.250000000000000000e+01 9.941596974824525035e-02
2.471902754903827670e+01 2.250000000000000000e+01 1.054222887947750265e-01
2.571902754903827670e+01 2.250000000000000000e+01 1.105834411630015612e-01
2.671902754903827670e+01 2.250000000000000000e+01 1.134269081723719985e-01
2.771902754903827670e+01 2.250000000000000000e+01 1.169212012560330860e-01
2.871902754903827670e+01 2.250000000000000000e+01 1.156885154532985710e-01
2.971902754903827670e+01 2.250000000000000000e+01 1.164298525199640583e-01
3.071902754903827670e+01 2.250000000000000000e+01 1.165474130631165700e-01
3.171902754903827670e+01 2.250000000000000000e+01 1.146678390502622880e-01
3.271902754903827315e+01 2.250000000000000000e+01 1.149561233546854827e-01
3.371902754903827315e+01 2.250000000000000000e+01 1.112091265315055810e-01
3.471902754903827315e+01 2.250000000000000000e+01 1.215693170584127014e-01
3.571902754903827315e+01 2.250000000000000000e+01 1.168181962984932570e-01
3.671902754903827315e+01 2.250000000000000000e+01 1.115942374748773586e-01
3.771902754903827315e+01 2.250000000000000000e+01 1.418678650362844851e-01
