# PE Partitioning in PC/POPE/CDL-1 System Inner Leaflet
# 1st Col = Rho	 2nd Col = Z	 3rd Col = % Change
7.946843791206032570e+00 8.842022570835634809e-01 1.671487082798805757e+00
7.948287883122956643e+00 2.641450916176024677e+00 0.000000000000000000e+00
7.948443338344133302e+00 4.432555414472846067e+00 0.000000000000000000e+00
7.936867625859521880e+00 6.288835816127837930e+00 1.684607553394814161e+00
7.939918350905423416e+00 8.151862770419525006e+00 3.263811621449422606e+00
7.944411711124951481e+00 1.004402290449149326e+01 4.051051909894690439e+00
7.946756150610898572e+00 1.189780007897289771e+01 4.115163458811556652e+00
7.922903446796488502e+00 1.371565663268279778e+01 2.294337274889069356e+00
7.950386455721455192e+00 1.557967197738050125e+01 0.000000000000000000e+00
8.179014527688883263e+00 1.750035294535828001e+01 0.000000000000000000e+00
8.701852882142024015e+00 1.934539451589553138e+01 0.000000000000000000e+00
9.472422623658312446e+00 2.098757107071129724e+01 0.000000000000000000e+00
1.038492312218004265e+01 2.238017002554337154e+01 0.000000000000000000e+00
1.138415253118835224e+01 2.354444956431841263e+01 0.000000000000000000e+00
1.245471837518254965e+01 2.452911643202267200e+01 0.000000000000000000e+00
1.352668588886471035e+01 2.532280211362637701e+01 -1.886398799074397115e+00
1.459786898783635856e+01 2.595101746998535575e+01 -1.628836602019070323e+00
1.568290640591659724e+01 2.644281609766349561e+01 0.000000000000000000e+00
1.672241361370658197e+01 2.679841963097368662e+01 0.000000000000000000e+00
1.769779102493303569e+01 2.703618932872545244e+01 0.000000000000000000e+00
1.865806946687165180e+01 2.718317970573481901e+01 0.000000000000000000e+00
1.959377773842458836e+01 2.724487939548881599e+01 0.000000000000000000e+00
2.044614190719425650e+01 2.716849462754478850e+01 0.000000000000000000e+00
2.123874038996659408e+01 2.715799671618469802e+01 0.000000000000000000e+00
2.199906090777884415e+01 2.714431680761018129e+01 0.000000000000000000e+00
2.272557205272004666e+01 2.714236808080809382e+01 0.000000000000000000e+00
2.341977521222788639e+01 2.713623245635886860e+01 0.000000000000000000e+00
2.410719673200907565e+01 2.712996245908346893e+01 0.000000000000000000e+00
2.477681919721240078e+01 2.713011459135138281e+01 0.000000000000000000e+00
2.543227593541186948e+01 2.713066398034952798e+01 0.000000000000000000e+00
2.609402716448121495e+01 2.713354365763316878e+01 0.000000000000000000e+00
2.670407743677256107e+01 2.713559678840448086e+01 0.000000000000000000e+00
2.729636536167310368e+01 2.712949136957342589e+01 0.000000000000000000e+00
2.796320889167920853e+01 2.713250631870540630e+01 0.000000000000000000e+00
2.869409167856676746e+01 2.713215104602771177e+01 0.000000000000000000e+00
2.950858409691510431e+01 2.713047730913567079e+01 1.533805205869216426e+00
3.050218348067760132e+01 2.713060477156537686e+01 1.815037970237590725e+00
3.169830109319148548e+01 2.712706183051345121e+01 2.107850446693203317e+00
3.319608744659780086e+01 2.712345477043863440e+01 3.378904354877843907e+00
3.601466243128464839e+01 2.711844683867902717e+01 3.308791135764194369e+00
